weapon_id,Name,Rarity,Class,Element,Type,Impact,Range,Shield Duration,Handling,Reload Speed,Aim Assistance,Inventory Size,Airborne Effectiveness,Rounds Per Minute,Charge Time,Magazine,Perks/0,Perks/1,Perks/2,Perks/3,Perks/4,Perks/5,Perks/6,Perks/7,Perks/8,Perks/9,Perks/10,Perks/11,Perks/12,Perks/13,Perks/14,Perks/15,Perks/16,Perks/17,Perks/18,Perks/19,Perks/20,Perks/21,Stability,Zoom,Recoil,Accuracy,Draw Time,Velocity,Perks/22,Perks/23,Perks/24,Perks/25,Perks/26,Perks/27,Perks/28,Perks/29,Perks/30,Perks/31,Perks/32,Perks/33,Perks/34,Perks/35,Perks/36,Blast Radius,Swing Speed,Guard Efficiency,Guard Resistance,Charge Rate,Ammo Capacity,Perks/37,Perks/38,Perks/39,Perks/40,Perks/41,Perks/42,Perks/43,Perks/44,Perks/45,Perks/46,Perks/47,Perks/48,Perks/49,Perks/50,Perks/51,Perks/52,Perks/53,Perks/54,Perks/55,Perks/56,Perks/57,Perks/58,Perks/59,Perks/60,Perks/61,Perks/62,Perks/63,Perks/64,Perks/65,Perks/66
3141979347,BOREALIS,Exotic,Any,Energy,Sniper Rifle,90,49,,70,65,65,55,12,72,,4,The Fundamentals,Corkscrew Rifling,Extended Mag,Ionic Return,Hand-Laid Stock,Synesthesia,Ultraviolet,,,,,,,,,,,,,,,,47,45,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2603483885,CLOUDSTRIKE,Exotic,Any,Energy,Sniper Rifle,55,60,,46,40,68,70,7,140,,7,Mortal Polarity,Fluted Barrel,Alloy Magazine,Stormbringer,Hand-Laid Stock,The Old Ways,Leyden Lance,,,,,,,,,,,,,,,,49,50,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089417789,RISKRUNNER,Exotic,Any,Energy,Submachine Gun,20,50,,46,35,50,50,31,900,,37,Arc Conductor,Arrowhead Brake,Extended Mag,Superconductor,Short-Action Stock,Summer Storm,Electric Violet,Third Rail,Cheerspreader,Leporine Jubilation,,,,,,,,,,,,,55,13,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110698812,TARRABAH,Exotic,Any,Energy,Submachine Gun,22,43,,50,35,40,100,23,750,,31,Ravenous Beast,Extended Barrel,Armor-Piercing Rounds,Bottomless Appetite,Hand-Laid Stock,Voracious,,,,,,,,,,,,,,,,,20,16,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345867571,COLDHEART,Exotic,Any,Energy,Trace Rifle,6,60,,35,30,100,60,14,1000,,95,Cold Fusion,Extended Barrel,Enhanced Battery,Longest Winter,Hand-Laid Stock,Sub-Zero,Pride of Omolon,Theoretical Endothermics,,,,,,,,,,,,,,,60,16,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4103414242,DIVINITY,Exotic,Any,Energy,Trace Rifle,6,67,,51,45,100,50,17,1000,,94,Judgment,Polygonal Rifling,Particle Repeater,Penance,Composite Stock,Sky/Perdition,Atropos,,,,,,,,,,,,,,,,76,16,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19024058,PROMETHEUS LENS,Exotic,Any,Energy,Trace Rifle,6,60,,35,40,100,100,16,1000,,100,Prismatic Inferno,Chambered Compensator,Projection Fuse,Flame Refraction,Composite Stock,Eye of Osiris,Prism,Haetae's Judgment,Felsic Pyroclasm,,,,,,,,,,,,,,45,16,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363238943,RUINOUS EFFIGY,Exotic,Any,Energy,Trace Rifle,8,35,,48,33,84,46,16,1000,,94,Transmutation,Hammer-Forged Rifling,Particle Repeater,Evolution,Composite Stock,Equinox,Ashen Icon,,,,,,,,,,,,,,,,63,12,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852863732,WAVESPLITTER,Exotic,Any,Energy,Trace Rifle,6,67,,51,45,100,50,14,1000,,94,Harmonic Laser,Polygonal Rifling,Enhanced Battery,Supercharged Battery,Fitted Stock,Pseudoscience,,,,,,,,,,,,,,,,,76,16,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591746970,LEVIATHAN'S BREATH,Exotic,Any,Power,Combat Bow,60,,,0,0,66,10,17,,,,Big-Game Hunter,Chain Bowstring,Fiberglass Arrow Shaft,Leviathan's Sigh,Bad Dog,Grimmest Hunter,,,,,,,,,,,,,,,,,0,20,75,64,1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069224589,ONE THOUSAND VOICES,Exotic,Any,Power,Fusion Rifle,100,100,,0,30,100,80,6,,1000,4,Ahamkara's Eye,Extended Barrel,Liquid Coils,Unforeseen Repercussions,Fitted Stock,One Terrible Scream,Scrimshander's Song,,,,,,,,,,,,,,,,40,25,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376481550,ANARCHY,Exotic,Any,Power,Grenade Launcher,,,,59,63,69,0,20,150,,6,Arc Traps,Quick Launch,High-Velocity Rounds,Moving Target,Composite Stock,Uniocracy,Compliance,,,,,,,,,,,,,,,,60,13,50,,,100,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812324400,PARASITE,Exotic,Any,Power,Grenade Launcher,,,,47,44,68,0,11,120,,1,Worm's Hunger,Volatile Launch,High-Explosive Ordnance,Worm Byproduct,Composite Stock,Endless Appetite,Wyrm Perilous,,,,,,,,,,,,,,,,48,13,77,,,0,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370712896,SALVATION'S GRIP,Exotic,Any,Power,Grenade Launcher,,,,47,25,68,40,19,120,,8,Cryocannon,Linear Compensator,Alloy Casing,Flash Freeze,Polymer Grip,Unyielding Grasp,,,,,,,,,,,,,,,,,41,13,63,,,32,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3899270607,THE COLONY,Exotic,Any,Power,Grenade Launcher,,,,80,60,60,70,24,140,,7,Insectoid Robot Grenades,Linear Compensator,High-Velocity Rounds,Serve the Colony,Composite Stock,VEIST Silver,Sneak Attack,The Colony XZ812,Blind Fury,,,,,,,,,,,,,,80,13,80,,,20,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549153979,THE PROSPECTOR,Exotic,Any,Power,Grenade Launcher,,,,50,25,60,30,15,165,,8,Excavation,Volatile Launch,Augmented Drum,Full Auto Trigger System,Hand-Laid Stock,Comstock Lode,Belvedere,Caution: Heavy Machinery,,,,,,,,,,,,,,,35,13,75,,,60,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4036115577,SLEEPER SIMULANT,Exotic,Any,Power,Linear Fusion Rifle,41,59,,35,29,57,10,9,,1024,4,Polygonal Rifling,Flared Magwell,Moving Target,Composite Stock,Hypnopompic,Baikonur,Directive: Crash,,,,,,,,,,,,,,,,34,25,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044500762,THE QUEENBREAKER,Exotic,Any,Power,Linear Fusion Rifle,41,50,,40,60,60,40,18,,633,5,Wire Rifle,Marksman Sights,Combat Sights,Enhanced Battery,Hip-Fire Grip,Quickdraw,Fitted Stock,Kingmaker,Polemology,,,,,,,,,,,,,,80,25,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763584999,GRAND OVERTURE,Exotic,Any,Power,Machine Gun,53,85,,36,60,60,45,11,100,,70,Wrath of the Colossus,Hammer-Forged Rifling,Accurized Rounds,Omega Strike,Hand-Laid Stock,Red Allegiant,Promethean Prelude,,,,,,,,,,,,,,,,80,17,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084878005,HEIR APPARENT,Exotic,Any,Power,Machine Gun,39,60,,58,50,90,50,9,900,,115,Heavy Slug Thrower,Corkscrew Rifling,Appended Mag,Armor of the Colossus,Combat Grip,Regal Deterrent,Triumphant,,,,,,,,,,,,,,,,53,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325463374,THUNDERLORD,Exotic,Any,Power,Machine Gun,41,60,,60,68,90,30,26,450,,62,Reign Havoc,Polygonal Rifling,Armor-Piercing Rounds,Lightning Rounds,Feeding Frenzy,Hypervelocity,Law of Induction,Indra Soaring,,,,,,,,,,,,,,,50,15,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395261499,XENOPHAGE,Exotic,Any,Power,Machine Gun,100,68,,30,31,33,3,12,120,,20,Pyrotoxin Rounds,Full Bore,High-Caliber Rounds,Rangefinder,Composite Stock,A Better Specimen,Glee Barrage,Homesteader,You Think You're Big Time?,,,,,,,,,,,,,,32,16,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232171099,DEATHBRINGER,Exotic,Any,Power,Rocket Launcher,,,,66,33,72,36,3,15,,1,Dark Deliverance,Volatile Launch,Alloy Casing,Dark Descent,Composite Stock,Peacebringer,Dragonbone,,,,,,,,,,,,,,,,58,20,58,,,40,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399110176,EYES OF TOMORROW,Exotic,Any,Power,Rocket Launcher,,,,44,46,68,20,7,20,,1,Eyes on All,Smart Drift Control,Alloy Casing,Adaptive Ordnance,Fitted Stock,Yesterday's Augur,Cyberoptics,Tyrant's Vision,,,,,,,,,,,,,,,72,20,75,,,52,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363886209,GJALLARHORN,Exotic,Any,Power,Rocket Launcher,,,,66,37,76,50,6,15,,1,Wolfpack Rounds,Volatile Launch,Alloy Casing,Pack Hunter,Short-Action Stock,GJNKR,Hraesveglur,Gjallarfoam,,,,,,,,,,,,,,,64,20,49,,,45,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508896098,THE WARDCLIFF COIL,Exotic,Any,Power,Rocket Launcher,,,,80,50,80,0,1,60,,1,Mad Scientist,Volatile Launch,Extended Mag,Mechanized Autoloader,Composite Stock,Tesla's Revenge,Dieselpunk,Vostok,Ahead of Its Time,,,,,,,,,,,,,,50,15,60,,,100,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201830623,TRUTH,Exotic,Any,Power,Rocket Launcher,,,,65,39,73,40,9,15,,1,Prototype Trueseeker,Volatile Launch,High-Velocity Rounds,Grenades and Horseshoes,Composite Stock,Stolen Goods,Objective Reality,,,,,,,,,,,,,,,,62,20,60,,,42,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694576561,TWO-TAILED FOX,Exotic,Any,Power,Rocket Launcher,,,,47,29,67,30,12,40,,1,Twintails,Confined Launch,High-Velocity Rounds,Play with Your Prey,Composite Stock,Cuddly Throwback,Chasing Kitsune,,,,,,,,,,,,,,,,50,20,61,,,50,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744115122,LEGEND OF ACRIUS,Exotic,Any,Power,Shotgun,84,100,,5,20,90,0,3,55,,4,Shock Blast,,,,,,,,,,,,,,,,,,,,,,80,12,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3580904580,LEGEND OF ACRIUS,Exotic,Any,Power,Shotgun,85,100,,10,20,90,0,3,55,,4,Shock Blast,Full Bore,Accurized Rounds,Long March,Fitted Stock,The Emperor's Pleasure,War Beast Skin,,,,,,,,,,,,,,,,80,12,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3580904581,TRACTOR CANNON,Exotic,Any,Power,Shotgun,65,10,,40,15,90,0,8,80,,4,Repulsor Force,Extended Barrel,Particle Repeater,The Scientific Method,Composite Stock,Under Construction,Machinist's Trove,Abyssal Scream,,,,,,,,,,,,,,,80,12,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141979346,D.A.R.C.I.,Exotic,Any,Power,Sniper Rifle,55,30,,75,60,60,60,80,140,,5,Personal Assistant,Extended Barrel,Extended Mag,Target Acquired,Short-Action Stock,Mind of Its Own,Cleans Up Good,Cyberintellect,,,,,,,,,,,,,,,75,40,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891561814,WHISPER OF THE WORM,Exotic,Any,Power,Sniper Rifle,100,75,,28,36,39,50,80,72,,3,White Nail,Polygonal Rifling,Accurized Rounds,Mulligan,Fitted Stock,Bound Hammer,Between Breaths,Roar of the Wyrm,,,,,,,,,,,,,,,15,40,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3766045777,BLACK TALON,Exotic,Any,Power,Sword,60,40,,,,,0,0,,,,Crow's Wings,Tempered Edge,Heavy Guard,Tireless Blade,Sunrise Saber,Tangled Paladin,Frostborne,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,40,0,0,75,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3664831848,HEARTSHADOW,Exotic,Any,Power,Sword,60,40,,,,,0,,,,,Exhumation,Jagged Edge,Burst Guard,Shot in the Dark,Soulbright,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,40,0,0,35,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3487253372,THE LAMENT,Exotic,Any,Power,Sword,74,40,,,,,60,0,,,,Banshee's Wail,Jagged Edge,Enduring Guard,Tireless Blade,Revved Consumption,Lethe's Mercy,Internal Combustion,The Logic,The Knight's Elegy,,,,,,,,,,,,,,50,0,,,,,,,,,,,,,,,,,,,,,40,60,50,20,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864563948,WORLDLINE ZERO,Exotic,Any,Power,Sword,60,40,,,,,0,0,,,,Tesseract,Tempered Edge,Infinite Guard,Assassin's Blade,Tireless Blade,Positive Infinity,Timeline Zero,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180270694,CROWN-SPLITTER,Legendary,Titan,Power,Sword,72,60,,,,,,,,,,Aggressive Frame,Tempered Edge,Enduring Blade,Hungry Edge,Heavy Guard,Tireless Blade,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,20,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569799273,THRONE-CLEAVER,Legendary,Titan,Power,Sword,72,60,,,,,,,,,,Aggressive Frame,Tempered Edge,Heavy Guard,Shattering Blade,Whirlwind Blade,Counterattack,Aggressive Frame,Hungry Edge,Enduring Blade,Honed Edge,Jagged Edge,Tempered Edge,Heavy Guard,Shattering Blade,Relentless Strikes,Tireless Blade,Counterattack,En Garde,Assassin's Blade,Whirlwind Blade,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,20,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569799275,GOLDTUSK,Legendary,Hunter,Power,Sword,60,20,,,,,,,,,,Lightweight Frame,Jagged Edge,Swordmaster's Guard,Energy Transfer,Whirlwind Blade,Lightweight Frame,Hungry Edge,Enduring Blade,Honed Edge,Jagged Edge,Tempered Edge,Swordmaster's Guard,En Garde,Relentless Strikes,Tireless Blade,Whirlwind Blade,Assassin's Blade,Surrounded,,,,,,0,,,,,,,,,,,,,,,,,,,,,80,,,20,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782325300,QUICKFANG,Legendary,Hunter,Power,Sword,60,20,,,,,0,,,,,Lightweight Frame,Jagged Edge,Swordmaster's Guard,Tireless Blade,Assassin's Blade,Lightweight Frame,Honed Edge,Jagged Edge,Hungry Edge,Tempered Edge,Enduring Blade,Swordmaster's Guard,Tireless Blade,Relentless Strikes,Thresh,Energy Transfer,Assassin's Blade,En Garde,One for All,Flash Counter,Impact,Boss Spec,0,0,,,,,Major Spec,Backup Mag,Radar Booster,Quick Access Sling,Minor Spec,Sprint Grip,Taken Spec,,,,,,,,,,80,0,0,20,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180270692,QUICKFANG,Legendary,Hunter,Power,Sword,60,20,,,,,,,,,,Lightweight Frame,Jagged Edge,Honed Edge,Tempered Edge,Swordmaster's Guard,En Garde,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,80,0,0,20,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569799274,DEATH'S RAZOR,Legendary,Warlock,Power,Sword,60,50,,,,,,,,,,Adaptive Frame,Honed Edge,Infinite Guard,Energy Transfer,Whirlwind Blade,Counterattack,Adaptive Frame,Hungry Edge,Enduring Blade,Honed Edge,Jagged Edge,Tempered Edge,Infinite Guard,Energy Transfer,Relentless Strikes,Tireless Blade,Counterattack,Whirlwind Blade,Assassin's Blade,,,,,0,,,,,,,,,,,,,,,,,,,,,40,,,20,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782325301,ETERNITY'S EDGE,Legendary,Warlock,Power,Sword,60,50,,,,,0,,,,,Vortex Frame,Honed Edge,Infinite Guard,Thresh,Whirlwind Blade,Vortex Frame,Honed Edge,Jagged Edge,Hungry Edge,Tempered Edge,Enduring Blade,Infinite Guard,Tireless Blade,Thresh,Relentless Strikes,Energy Transfer,Counterattack,Surrounded,Assassin's Blade,Flash Counter,Impact,Boss Spec,0,0,,,,,Major Spec,Backup Mag,Minor Spec,Taken Spec,Quick Access Sling,Radar Booster,,,,,,,,,,,40,0,0,20,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180270693,ETERNITY'S EDGE,Legendary,Warlock,Power,Sword,60,50,,,,,,,,,,Adaptive Frame,Honed Edge,Hungry Edge,Enduring Blade,Infinite Guard,Whirlwind Blade,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869466318,BRAYTECH WEREWOLF,Legendary,Any,Kinetic,Auto Rifle,29,69,,39,42,47,55,15,450,,34,Precision Frame,Hammer-Forged Rifling,Extended Mag,Compulsive Reloader,Kill Clip,Search Party,Precision Frame,Corkscrew Rifling,Fluted Barrel,Polygonal Rifling,Smallbore,Arrowhead Brake,Chambered Compensator,Hammer-Forged Rifling,Extended Barrel,Full Bore,Armor-Piercing Rounds,High-Caliber Rounds,Ricochet Rounds,Flared Magwell,Light Mag,Extended Mag,41,16,74,,,,Appended Mag,Alloy Magazine,Pugilist,Well-Rounded,Subsistence,Under Pressure,Slideshot,Dynamic Sway Reduction,Compulsive Reloader,Swashbuckler,Vorpal Weapon,Osmosis,Tap the Trigger,Kill Clip,Gutshot Straight,,,,,,,Under-Over,Search Party,Range,Stability,Reload Speed,Handling,Backup Mag,Counterbalance Stock,Targeting Adjuster,Major Spec,Minor Spec,Boss Spec,Icarus Grip,Freehand Grip,,,,,,,,,,,,,,,,
528834068,BRAYTECH WEREWOLF,Legendary,Any,Kinetic,Auto Rifle,29,69,,39,42,47,55,15,450,,34,Precision Frame,Hammer-Forged Rifling,Armor-Piercing Rounds,Zen Moment,Multikill Clip,Precision Frame,Arrowhead Brake,Fluted Barrel,Hammer-Forged Rifling,Smallbore,Chambered Compensator,Corkscrew Rifling,Polygonal Rifling,Extended Barrel,Full Bore,High-Caliber Rounds,Ricochet Rounds,Extended Mag,Appended Mag,Armor-Piercing Rounds,Flared Magwell,Light Mag,41,16,74,,,,Alloy Magazine,Dynamic Sway Reduction,Slideshot,Under Pressure,Fourth Time's the Charm,Tap the Trigger,Triple Tap,High-Impact Reserves,Outlaw,Underdog,Mulligan,Under Pressure,Unrelenting,Swashbuckler,Vorpal Weapon,,,,,,,Tap the Trigger,Eye of the Storm,Kill Clip,Pulse Monitor,Quickdraw,Grave Robber,Elemental Capacitor,Range,Stability,Handling,Reload Speed,Major Spec,Backup Mag,Counterbalance Stock,Targeting Adjuster,Boss Spec,Minor Spec,Icarus Grip,Taken Spec,,,,,,,,,,,
1752585070,BRAYTECH WINTER WOLF,Legendary,Any,Kinetic,Auto Rifle,29,69,,39,42,47,55,10,450,,34,Precision Frame,Hammer-Forged Rifling,Fluted Barrel,Chambered Compensator,Armor-Piercing Rounds,Tactical Mag,High-Impact Reserves,Zen Moment,,,,,,,,,,,,,,,41,16,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324382200,BREAKNECK,Legendary,Any,Kinetic,Auto Rifle,29,64,,37,46,44,45,10,450,,34,Precision Frame,Polygonal Rifling,Extended Mag,Rampage,Onslaught,,,,,,,,,,,,,,,,,,45,16,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119734784,CHROMA RUSH,Legendary,Any,Kinetic,Auto Rifle,18,25,,35,47,80,54,10,720,,51,Rapid-Fire Frame,Chambered Compensator,Steady Rounds,Tunnel Vision,Adrenaline Junkie,Rapid-Fire Frame,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Fluted Barrel,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,Extended Barrel,Full Bore,Accurized Rounds,Tactical Mag,Steady Rounds,Flared Magwell,Appended Mag,Extended Mag,Alloy Magazine,56,16,45,,,,Heating Up,Feeding Frenzy,Subsistence,Moving Target,Tunnel Vision,Dynamic Sway Reduction,Kill Clip,Rampage,Adrenaline Junkie,Thresh,Wellspring,Tap the Trigger,Reload Speed,Range,Stability,,,,,,,Handling,Minor Spec,Backup Mag,Major Spec,Counterbalance Stock,Targeting Adjuster,Boss Spec,Icarus Grip,,,,,,,,,,,,,,,,,,,,,,
1457979868,DUTY BOUND,Legendary,Any,Kinetic,Auto Rifle,21,36,,57,49,73,58,10,600,,41,Adaptive Frame,Fastdraw IS,Red Dot-ORS1,Ricochet Rounds,Accurized Rounds,Zen Moment,Rampage,,,,,,,,,,,,,,,,39,16,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435216110,DUTY BOUND,Legendary,Any,Kinetic,Auto Rifle,21,36,,63,49,73,58,18,600,,41,Adaptive Frame,Polygonal Rifling,Ricochet Rounds,Compulsive Reloader,Rampage,Stunning Recovery,Adaptive Frame,Arrowhead Brake,Smallbore,Corkscrew Rifling,Fluted Barrel,Hammer-Forged Rifling,Chambered Compensator,Extended Barrel,Full Bore,Polygonal Rifling,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Flared Magwell,39,18,60,,,,Alloy Magazine,Perpetual Motion,Stats for All,Triple Tap,Steady Hands,Zen Moment,Compulsive Reloader,Vorpal Weapon,One for All,Frenzy,Rampage,Fourth Time's the Charm,Dynamic Sway Reduction,Stunning Recovery,Vanguard's Vindication,,,,,,,Range,Stability,Reload Speed,Handling,Backup Mag,Major Spec,Counterbalance Stock,Minor Spec,Boss Spec,Targeting Adjuster,Icarus Grip,,,,,,,,,,,,,,,,,,,
1135050595,DUTY BOUND (ADEPT),Legendary,Any,Kinetic,Auto Rifle,21,36,,63,49,73,58,18,600,,41,Adaptive Frame,Polygonal Rifling,Ricochet Rounds,Perpetual Motion,Dynamic Sway Reduction,Stunning Recovery,Adaptive Frame,Arrowhead Brake,Smallbore,Corkscrew Rifling,Fluted Barrel,Hammer-Forged Rifling,Chambered Compensator,Extended Barrel,Full Bore,Polygonal Rifling,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Flared Magwell,39,18,60,,,,Alloy Magazine,Perpetual Motion,Stats for All,Triple Tap,Steady Hands,Zen Moment,Compulsive Reloader,Vorpal Weapon,One for All,Frenzy,Rampage,Fourth Time's the Charm,Dynamic Sway Reduction,Stunning Recovery,Vanguard's Vindication,,,,,,,Range,Stability,Reload Speed,Handling,Adept Big Ones Spec,Adept Range,Minor Spec,Major Spec,Adept Stability,Backup Mag,Counterbalance Stock,Adept Mag,,,,,,,,,,,,,,,,,,
1839565992,ETHER DOCTOR,Legendary,Any,Kinetic,Auto Rifle,21,38,,61,52,61,46,10,600,,41,Adaptive Frame,Extended Mag,Ricochet Rounds,Tap the Trigger,Rampage,Adaptive Frame,Devil Scope D2,Dusk Scope D2,Wolf Sight W1,King Sight K1,Dusk Sight D1,Wolf Dot W2,King Dot K2,Dusk Dot D1,Extended Mag,Alloy Magazine,Appended Mag,Armor-Piercing Rounds,High-Caliber Rounds,Ricochet Rounds,Flared Magwell,Light Mag,40,16,47,,,,Quickdraw,Tap the Trigger,Snapshot Sights,Grave Robber,Zen Moment,Dynamic Sway Reduction,Rampage,Slideways,High-Impact Reserves,Under Pressure,Pulse Monitor,Moving Target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143732432,FALSE PROMISES,Legendary,Any,Kinetic,Auto Rifle,33,72,,35,38,52,54,10,360,,32,High-Impact Frame,Chambered Compensator,Ricochet Rounds,Killing Wind,Sympathetic Arsenal,High-Impact Frame,Arrowhead Brake,Chambered Compensator,Fluted Barrel,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,Corkscrew Rifling,Extended Barrel,Full Bore,High-Caliber Rounds,Ricochet Rounds,Extended Mag,Appended Mag,Armor-Piercing Rounds,Flared Magwell,Light Mag,29,20,86,,,,Alloy Magazine,Overflow,Dynamic Sway Reduction,Feeding Frenzy,Subsistence,Killing Wind,Underdog,Threat Detector,Swashbuckler,Zen Moment,Rampage,Surrounded,Unrelenting,Eye of the Storm,Sympathetic Arsenal,,,,,,,Stability,Range,Reload Speed,Handling,Backup Mag,Major Spec,Minor Spec,Counterbalance Stock,Targeting Adjuster,Boss Spec,Icarus Grip,,,,,,,,,,,,,,,,,,,
